b,c,d,e,f,g,h,i,j,k,l,m,n,q,r,s,x,y,z,aa,bb,cc,dd,att
udp,192.168.100.149,53268,192.168.217.2,53,2,172,INT,1526877379.10075,328,2.501166,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399814,0.399814,0.0,0
udp,192.168.100.150,50084,8.8.8.8,53,2,203,CON,1526895721.512048,18213,0.143591,0.143591,0.0,0.143591,0.143591,0.143591,1,1,64,139,6.964225,0.0,0.0,0
tcp,192.168.100.149,7564.0,192.168.100.3,80.0,6,548,RST,1528082614.29295,252934,23.533260000000002,0.14798699999999998,0.0027129999999999997,0.29597399999999996,0.14527400000000001,0.1507,4,2,428,120,0.21246500000000001,0.127479,0.042493,1
udp,192.168.100.148,47945,192.168.100.7,80,10,600,INT,1528101468.49928,251286,39.853790000000004,1.2590649999999999,2.011098,8.813457000000003,0.0,4.940503,10,0,600,0,0.225825,0.225825,0.0,1
udp,192.168.100.7,39992,192.168.159.152,53,2,176,INT,1526876542.879335,18006,5.047864,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0
udp,192.168.100.3,40613.0,199.19.53.1,53.0,2,488,CON,1528081823.585511,247396,0.21908699999999998,0.21908699999999998,0.0,0.21908699999999998,0.21908699999999998,0.21908699999999998,1,1,98,390,4.5643970000000005,0.0,0.0,0
udp,192.168.100.3,13734,205.251.197.202,53,2,486,CON,1526351825.041897,3826,0.009895000000000001,0.009895000000000001,0.0,0.009895000000000001,0.009895000000000001,0.009895000000000001,1,1,94,392,101.061142,0.0,0.0,0
udp,192.168.100.150,64522,192.168.100.7,80,5,300,INT,1528087325.181737,212043,27.795483,1.109366,1.9214790000000002,4.437465,0.0,4.437465,5,0,300,0,0.14390799999999998,0.14390799999999998,0.0,1
udp,192.168.100.148,34894,8.8.8.8,53,2,172,CON,1526349194.711015,29634,0.007931,0.007931,0.0,0.007931,0.007931,0.007931,1,1,86,86,126.08750900000001,0.0,0.0,0
udp,192.168.100.46,3456.0,192.168.100.5,80.0,1596,1553365,CON,1528099868.010226,980,10.002417999999999,4.994978,0.004577,9.989956,4.990401,4.999555,799,797,759235,794130,159.461456,79.780716,79.58075699999998,0
udp,192.168.100.46,80,192.168.100.5,80,3843,3686587,INT,1528100460.25612,926,48.053535,4.793824,0.585492,47.93824,3.037361,4.991942,3843,0,3686587,0,79.952492,79.952492,0.0,0
tcp,192.168.100.3,41307,52.64.239.193,8883,20,7042,CON,1528085821.622912,233716,16.079481,3.22706,1.7933689999999998,12.908241,1.068435,4.999901,10,10,6382,660,1.18163,0.599558,0.55972,0
udp,192.168.100.3,21575,205.251.193.64,53,2,474,CON,1526955661.984366,91,0.250683,0.250683,0.0,0.250683,0.250683,0.250683,1,1,94,380,3.9891019999999995,0.0,0.0,0
udp,192.168.100.148,5115.0,192.168.100.5,80.0,4,240,INT,1528100336.8817651,60217,9.963747,3.3966220000000003,0.24011300000000002,6.7932440000000005,3.1565090000000002,3.636735,4,0,240,0,0.301092,0.301092,0.0,1
udp,192.168.100.3,6272,205.251.192.183,53,2,470,CON,1526955077.616766,3746,0.246608,0.246608,0.0,0.246608,0.246608,0.246608,1,1,92,378,4.0550180000000005,0.0,0.0,0
udp,192.168.100.7,47974,192.168.159.152,53,2,176,INT,1526894715.334553,38073,5.045669,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19819,0.19819,0.0,0
tcp,192.168.100.149,36782.0,192.168.100.5,80.0,2,308,REQ,1528096771.916837,184390,4.303851,4.303851,0.0,4.303851,4.303851,4.303851,2,0,308,0,0.23235,0.23235,0.0,1
tcp,192.168.100.150,36663,192.168.100.3,3914,2,120,RST,1526344332.9732301,140,2.8999999999999997e-05,2.8999999999999997e-05,0.0,2.8999999999999997e-05,2.8999999999999997e-05,2.8999999999999997e-05,1,1,60,60,34482.757812,0.0,0.0,1
udp,192.168.100.148,54986,8.8.8.8,53,2,172,CON,1526876683.069314,33391,0.007214,0.007214,0.0,0.007214,0.007214,0.007214,1,1,86,86,138.61935400000002,0.0,0.0,0
udp,192.168.100.149,31141,192.168.100.5,80,8,480,INT,1528085042.418621,37092,24.847776,3.396085,0.154034,13.584341,3.243731,3.6464440000000002,8,0,480,0,0.281715,0.281715,0.0,1
udp,192.168.100.7,41705,192.168.159.152,53,2,176,INT,1526894826.712342,38318,5.048099,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198094,0.198094,0.0,0
tcp,192.168.100.150,29958.0,192.168.100.7,80.0,4,616,REQ,1528083673.6676419,75836,50.606911,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.059279999999999985,0.059279999999999985,0.0,1
udp,192.168.100.148,29743,192.168.100.3,80,11,660,INT,1528099572.699519,187307,21.469763,3.393178,1.0273459999999999,13.572710999999998,1.620498,4.074699,11,0,660,0,0.465771,0.465771,0.0,1
udp,192.168.100.149,50172,8.8.8.8,53,2,203,CON,1526980923.400311,20247,0.142956,0.142956,0.0,0.142956,0.142956,0.142956,1,1,64,139,6.995158999999999,0.0,0.0,0
tcp,192.168.100.147,4710.0,192.168.100.7,80.0,6,924,REQ,1528081575.987385,91490,52.357368,0.0,0.0,0.0,0.0,0.0,6,0,924,0,0.095498,0.095498,0.0,1
udp,192.168.100.149,10276.0,192.168.100.5,80.0,3,180,INT,1528100519.5547972,11590,14.197501999999998,2.241838,2.241838,4.483675,0.0,4.483675,3,0,180,0,0.14087,0.14087,0.0,1
udp,192.168.100.148,29368,192.168.100.3,80,11,660,INT,1528099436.77276,22329,15.02752,4.01232,0.699362,12.036959,3.023289,4.512165,11,0,660,0,0.665446,0.665446,0.0,1
udp,192.168.100.150,40995,192.168.217.2,53,2,172,INT,1526981081.081511,34735,2.501082,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399827,0.399827,0.0,0
udp,192.168.100.148,29395,192.168.100.6,80,8,480,INT,1528101012.278533,86359,112.069244,0.0,0.0,0.0,0.0,0.0,8,0,480,0,0.062461,0.062461,0.0,1
arp,192.168.100.150,0,192.168.100.1,0,2,120,CON,1526955837.7707634,655,0.00014099999999999998,0.00014099999999999998,0.0,0.00014099999999999998,0.00014099999999999998,0.00014099999999999998,1,1,60,60,7092.19873,0.0,0.0,0
udp,192.168.100.148,52433,192.168.100.5,80,9,540,INT,1528086701.503108,184238,37.043228000000006,1.7619099999999999,1.806212,10.571461,0.0,4.253007,9,0,540,0,0.215964,0.215964,0.0,1
udp,192.168.100.7,45533,192.168.159.152,53,2,176,INT,1526354191.481041,15392,5.048133999999999,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19809300000000002,0.19809300000000002,0.0,0
udp,192.168.100.150,23713,192.168.100.5,80,7,420,INT,1528085636.880958,56310,20.273394,2.526939,1.458961,10.107756,0.0,3.3816269999999995,7,0,420,0,0.295954,0.295954,0.0,1
tcp,192.168.100.147,4718.0,192.168.100.7,80.0,6,924,REQ,1528081576.011732,91560,52.381645,0.0,0.0,0.0,0.0,0.0,6,0,924,0,0.095453,0.095453,0.0,1
udp,192.168.100.148,8168.0,192.168.100.7,80.0,2,120,INT,1528086207.468369,75179,4.757055,4.757055,0.0,4.757055,4.757055,4.757055,2,0,120,0,0.21021399999999998,0.21021399999999998,0.0,1
udp,192.168.100.148,45817,192.168.100.3,80,24,1440,INT,1528086949.9129062,95908,24.2006,3.819842,0.8423930000000001,19.099210999999997,2.5231529999999998,4.600097,24,0,1440,0,0.95039,0.95039,0.0,1
udp,192.168.100.150,27135.0,192.168.100.6,80.0,6,360,INT,1528086562.400593,232895,22.496132,4.5185379999999995,0.493778,13.555615,3.8218089999999996,4.907504,6,0,360,0,0.22225999999999999,0.22225999999999999,0.0,1
udp,192.168.100.7,53910,192.168.159.152,53,2,176,INT,1526981715.404686,238,5.047953,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.1981,0.1981,0.0,0
udp,192.168.100.149,36695,8.8.8.8,53,2,227,CON,1526876524.366109,17946,0.143826,0.143826,0.0,0.143826,0.143826,0.143826,1,1,76,151,6.952846000000001,0.0,0.0,0
udp,192.168.100.7,41788,192.168.159.152,53,2,176,INT,1526895112.188991,55886,5.042841,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198301,0.198301,0.0,0
tcp,192.168.100.149,31344.0,192.168.100.3,80.0,5,582,RST,1528096168.1817286,211203,10.586269,0.067565,0.095551,0.20269500000000001,0.0,0.20269500000000001,4,1,522,60,0.377848,0.283386,0.0,1
udp,192.168.100.150,35445,192.168.217.2,53,2,172,INT,1526981779.169507,327,2.501114,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.39982199999999996,0.39982199999999996,0.0,0
udp,192.168.100.149,41733,192.168.100.3,80,11,660,INT,1528099722.929438,90004,16.310682,4.45075,0.024983,13.352251,4.427974,4.485484,11,0,660,0,0.613095,0.613095,0.0,1
udp,192.168.100.148,36310,192.168.100.5,80,12,720,INT,1528100186.176384,108927,36.323021000000004,2.47382,1.896159,14.842922,0.0,4.3892050000000005,12,0,720,0,0.302838,0.302838,0.0,1
tcp,192.168.100.149,53159.0,192.168.100.5,80.0,3,462,REQ,1528096685.702105,233045,10.181118,2.152715,2.152715,4.30543,0.0,4.30543,3,0,462,0,0.196442,0.196442,0.0,1
udp,192.168.100.147,465,192.168.100.3,80,15,900,INT,1528099366.8049312,70986,13.955564,3.981923,0.8245469999999999,11.945769,2.976168,4.995835,15,0,900,0,1.003184,1.003184,0.0,1
tcp,192.168.100.3,41478,54.230.135.150,443,38,7890,FIN,1526955249.3875859,3761,171.307358,0.201351,0.309234,0.805405,0.0059299999999999995,0.7363930000000001,22,16,2479,5411,0.215986,0.12258699999999999,0.087562,0
tcp,192.168.100.147,31769,192.168.100.7,80,5,770,REQ,1528098023.069978,119667,20.407454,0.7552909999999999,1.308202,3.021163,0.0,3.021163,5,0,770,0,0.196007,0.196007,0.0,1
tcp,192.168.100.149,8906.0,192.168.100.7,80.0,4,616,REQ,1528097930.248015,168266,12.745151,3.710008,0.9948790000000001,7.420017,2.715129,4.7048879999999995,4,0,616,0,0.235384,0.235384,0.0,1
udp,192.168.100.150,27021.0,192.168.100.6,80.0,6,360,INT,1528086562.390489,232781,22.501011,4.5206940000000015,0.502771,13.562081,3.8117650000000003,4.922417,6,0,360,0,0.222212,0.222212,0.0,1
udp,192.168.100.147,26165,192.168.100.7,80,4,240,INT,1528101786.2177384,153984,8.25015,2.6553150000000003,0.298166,5.310631,2.357151,2.95348,4,0,240,0,0.36363,0.36363,0.0,1
udp,192.168.100.3,51511.0,192.33.14.30,53.0,2,889,CON,1526965753.543181,17,0.011026000000000001,0.011026000000000001,0.0,0.011026000000000001,0.011026000000000001,0.011026000000000001,1,1,84,805,90.694725,0.0,0.0,0
udp,192.168.100.147,467,192.168.100.3,80,15,900,INT,1528099366.8049312,70988,13.955563,3.981923,0.8245469999999999,11.945769,2.976167,4.995835,15,0,900,0,1.003184,1.003184,0.0,1
udp,192.168.100.6,64018.0,192.168.100.1,53.0,2,225,CON,1528091399.61852,13,0.000379,0.000379,0.0,0.000379,0.000379,0.000379,1,1,85,140,2638.522461,0.0,0.0,0
udp,192.168.100.147,58264.0,129.250.35.250,123.0,2,180,CON,1526347307.64091,4520,0.007474,0.007474,0.0,0.007474,0.007474,0.007474,1,1,90,90,133.79716499999998,0.0,0.0,0
udp,192.168.100.149,26075,192.168.100.3,80,10,600,INT,1528099798.456931,41376,14.363273000000001,3.833236,0.6783100000000001,11.499708,2.874126,4.328144,10,0,600,0,0.626598,0.626598,0.0,1
tcp,192.168.100.6,80,192.168.100.3,80,728,215488,CON,1528086434.749455,3277,26.95207000000001,4.460286,1.133486,26.761715000000002,1.925744,4.971056,728,0,215488,0,26.973808000000002,26.973808000000002,0.0,0
udp,192.168.100.148,42575,8.8.8.8,53,2,172,CON,1526963783.116859,342,0.007173000000000001,0.007173000000000001,0.0,0.007173000000000001,0.007173000000000001,0.007173000000000001,1,1,86,86,139.411682,0.0,0.0,0
udp,192.168.100.150,50365,192.168.100.3,80,8,480,INT,1528099648.0848,138674,20.84656,2.65825,1.6492470000000001,10.632999,0.0,4.423001999999999,8,0,480,0,0.335787,0.335787,0.0,1
tcp,192.168.100.147,41706.0,192.168.100.7,80.0,5,770,REQ,1528097760.261062,3458,9.412982000000001,3.4139470000000003,0.810624,6.8278940000000015,2.603323,4.224571,5,0,770,0,0.42494499999999996,0.42494499999999996,0.0,1
udp,192.168.100.149,11680,192.168.100.7,80,4,240,INT,1528101335.570856,299877,31.822332,0.0,0.0,0.0,0.0,0.0,4,0,240,0,0.094273,0.094273,0.0,1
udp,192.168.100.148,29444,192.168.100.3,80,11,660,INT,1528099436.772805,22405,15.027529000000001,4.014752,0.701074,12.044255999999999,3.023304,4.515849,11,0,660,0,0.665445,0.665445,0.0,1
udp,192.168.100.7,39233,192.168.159.152,53,2,176,INT,1526981998.115315,17913,5.047866,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0
tcp,192.168.100.150,32530.0,192.168.100.3,80.0,9,822,RST,1528081800.239192,42826,52.53321500000001,0.140774,0.005388,0.42232299999999995,0.133669,0.14671099999999998,6,3,642,180,0.152285,0.095178,0.038071,1
tcp,192.168.100.3,60363,52.11.5.94,443,53,27191,FIN,1529381268.94861,728,74.735878,1.133767,1.7484810000000002,6.802604,0.15524300000000002,4.952351,27,26,3410,23781,0.6957840000000001,0.34789200000000003,0.334511,0
udp,192.168.100.46,80,192.168.100.5,80,1266,1212723,INT,1528099914.133631,146,15.848082999999999,3.952865,1.8044369999999998,15.81146,0.8274969999999999,4.999674,1266,0,1212723,0,79.82038100000003,79.82038100000003,0.0,0
udp,192.168.100.7,38739,192.168.159.152,53,2,176,INT,1526962698.621319,19397,5.047988,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,0
tcp,192.168.100.148,49932.0,192.168.100.3,80.0,6,548,RST,1528083426.928457,124504,26.947489,0.13761600000000002,0.018515,0.27523200000000003,0.119101,0.156131,4,2,428,120,0.18554600000000002,0.111328,0.037108999999999996,1
udp,192.168.100.147,26100,192.168.100.7,80,4,240,INT,1528101786.211192,153919,8.250853,2.655665,0.291299,5.31133,2.3643669999999997,2.946963,4,0,240,0,0.363599,0.363599,0.0,1
tcp,192.168.100.147,18963.0,192.168.100.5,80.0,4,522,RST,1528096986.5725038,87106,8.371818,4.185909,0.21101,8.371818,3.974901,4.396917,3,1,462,60,0.35834499999999997,0.23889699999999997,0.0,1
udp,192.168.100.149,20837,192.168.100.5,80,7,420,INT,1528085270.705423,201949,22.407484,2.590251,1.5009780000000001,10.361004,0.0,3.6618690000000003,7,0,420,0,0.267768,0.267768,0.0,1
udp,192.168.100.150,50302,8.8.8.8,53,2,172,CON,1526351544.010832,22265,0.007445,0.007445,0.0,0.007445,0.007445,0.007445,1,1,86,86,134.318329,0.0,0.0,0
udp,192.168.100.46,80.0,192.168.100.5,80.0,5520,5296095,INT,1528097482.7145019,15,69.01310699999999,4.918373,0.257642,68.85721600000001,3.989498,4.993489,5520,0,5296095,0,79.970314,79.970314,0.0,0
udp,192.168.100.7,59863,192.168.159.152,53,2,176,INT,1526878905.533752,38,5.04786,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0
udp,192.168.100.149,59600,192.168.100.5,80,7,420,INT,1528085400.1935186,153327,21.143772,2.660365,1.538473,10.64146,0.0,3.6803589999999997,7,0,420,0,0.28377199999999997,0.28377199999999997,0.0,1
tcp,192.168.100.149,8993.0,192.168.100.7,80.0,4,616,REQ,1528097930.248064,168375,12.745014,3.7029690000000004,0.987977,7.405937,2.7149919999999996,4.690945,4,0,616,0,0.235386,0.235386,0.0,1
udp,192.168.100.7,52068,192.168.159.152,53,2,176,INT,1526895674.843369,18186,5.0479199999999995,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198101,0.198101,0.0,0
tcp,192.168.100.6,80.0,192.168.100.3,80.0,539,159544,CON,1528097933.753767,323,20.824089,4.134578,1.659298,20.67289,0.8159810000000001,4.966362999999999,539,0,159544,0,25.835464,25.835464,0.0,0
udp,192.168.100.148,8159.0,192.168.100.7,80.0,2,120,INT,1528086207.468364,75170,4.757057,4.757057,0.0,4.757057,4.757057,4.757057,2,0,120,0,0.21021399999999998,0.21021399999999998,0.0,1
udp,192.168.100.147,34649,192.168.100.7,80,4,240,INT,1528085142.040806,250630,13.569504,0.44418,0.628165,1.332539,0.0,1.332539,4,0,240,0,0.221084,0.221084,0.0,1
arp,192.168.100.6,0,192.168.100.1,0,2,120,CON,1528097821.1977859,255176,3.8e-05,3.8e-05,0.0,3.8e-05,3.8e-05,3.8e-05,1,1,60,60,26315.791016,0.0,0.0,0
udp,192.168.100.149,10243.0,192.168.100.5,80.0,3,180,INT,1528100519.554769,11557,14.197505,2.241838,2.241838,4.483676999999999,0.0,4.483676999999999,3,0,180,0,0.14087,0.14087,0.0,1
tcp,192.168.100.149,53101.0,192.168.100.5,80.0,4,522,RST,1528096685.7020571,233017,10.181092999999999,2.161181,2.161181,4.322363,0.0,4.322363,3,1,462,60,0.294664,0.196443,0.0,1
udp,192.168.100.149,59649,192.168.100.5,80,7,420,INT,1528085400.193544,153376,21.143767999999998,2.660191,1.538197,10.640761999999999,0.0,3.680354,7,0,420,0,0.28377199999999997,0.28377199999999997,0.0,1
udp,192.168.100.7,365,192.168.100.3,565,1372,82320,INT,1528087047.225373,427,32.535416,4.62688,0.8666729999999999,32.388157,2.503994,4.987043,1372,0,82320,0,42.138695,42.138695,0.0,0
udp,192.168.100.148,47100,192.168.100.7,80,2,120,INT,1528086077.182908,123763,4.5195,4.5195,0.0,4.5195,4.5195,4.5195,2,0,120,0,0.22126300000000002,0.22126300000000002,0.0,1
udp,192.168.100.7,41723,192.168.159.152,53,2,176,INT,1526877219.366394,183,5.0478760000000005,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198103,0.198103,0.0,0
tcp,192.168.100.150,52630.0,192.168.100.3,80.0,6,548,RST,1528081967.109525,256317,27.586369,0.144699,0.021182,0.289398,0.123517,0.165881,4,2,428,120,0.181249,0.108749,0.036413,1
udp,192.168.100.148,45807,192.168.100.3,80,24,1440,INT,1528086949.912901,95898,24.200602,3.8207800000000014,0.8432639999999999,19.103901,2.523152,4.604805000000002,24,0,1440,0,0.95039,0.95039,0.0,1
udp,192.168.100.148,5183.0,192.168.100.5,80.0,4,240,INT,1528100336.8818,60285,9.963718,3.389565,0.24716300000000002,6.7791289999999975,3.142402,3.6367269999999996,4,0,240,0,0.301092,0.301092,0.0,1
tcp,192.168.100.3,41307,52.64.239.193,8883,32,10777,CON,1528084980.256098,236337,26.222991999999998,3.0776630000000003,2.028068,18.465977,0.0,4.999607,16,16,9721,1056,1.182169,0.572138,0.572017,0
udp,192.168.100.7,34054,192.168.159.152,53,2,176,INT,1526876886.171378,35812,5.0479650000000005,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.1981,0.1981,0.0,0
tcp,192.168.100.5,0,192.168.100.3,0,14010,9958146,CON,1528087801.378557,4,291.906708,4.929067,0.42111000000000004,290.814972,1.7225580000000005,4.999944,14010,0,9958146,0,47.99136,47.99136,0.0,0
udp,192.168.100.3,46198,192.52.178.30,53,2,885,CON,1526355709.8652868,13643,0.167704,0.167704,0.0,0.167704,0.167704,0.167704,1,1,82,803,5.962887,0.0,0.0,0
udp,192.168.100.3,2473.0,205.251.195.199,53.0,2,397,CON,1528081584.610966,111182,0.23521399999999998,0.23521399999999998,0.0,0.23521399999999998,0.23521399999999998,0.23521399999999998,1,1,130,267,4.251448,0.0,0.0,0
udp,192.168.100.149,59605,192.168.100.5,80,7,420,INT,1528085400.193521,153332,21.14377,2.660365,1.538473,10.641459,0.0,3.680358,7,0,420,0,0.28377199999999997,0.28377199999999997,0.0,1
udp,192.168.100.149,26018,192.168.100.3,80,10,600,INT,1528099798.453887,41319,14.360259,3.832212,0.679718,11.496635000000001,2.871109,4.328143,10,0,600,0,0.62673,0.62673,0.0,1
tcp,192.168.100.150,32518.0,192.168.100.3,80.0,9,822,RST,1528081800.239186,42776,52.533297999999995,0.140811,0.005411,0.422432,0.13369,0.146799,6,3,642,180,0.152284,0.095178,0.038071,1
tcp,192.168.100.150,18300.0,192.168.100.3,80.0,7,890,RST,1528096287.179708,162592,21.932138000000002,1.177474,2.039445,4.709897,0.0,4.709897,6,1,830,60,0.273571,0.227976,0.0,1
tcp,192.168.100.46,80,192.168.100.5,80,3017,2825496,CON,1528087258.092556,619,40.994202,4.543869,1.270145,40.894821,0.951368,4.997621,3017,0,2825496,0,73.571381,73.571381,0.0,0
udp,192.168.100.7,43291,192.168.159.152,53,2,176,INT,1526355416.953143,3938,5.044868,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198221,0.198221,0.0,0
tcp,192.168.100.6,80.0,192.168.100.3,80.0,1109,328264,CON,1528086280.807589,6961,42.811546,4.724093,0.686609,42.516838,2.782092,4.971806,1109,0,328264,0,25.880869,25.880869,0.0,0
udp,192.168.100.150,52385,192.168.217.2,53,2,172,INT,1526895831.115136,22526,2.5009580000000002,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.39984699999999995,0.39984699999999995,0.0,0
udp,192.168.100.148,36332,192.168.100.5,80,12,720,INT,1528100186.176404,108949,36.323029,2.4744770000000003,1.896826,14.846859,0.0,4.393176,12,0,720,0,0.302838,0.302838,0.0,1
tcp,192.168.100.148,57696.0,192.168.100.3,80.0,11,1130,RST,1528095853.248388,94965,24.758284,0.143192,0.11986600000000001,0.715962,0.0,0.286406,8,3,950,180,0.403905,0.28273400000000004,0.1059,1
udp,192.168.100.149,16459,192.168.100.3,80,9,540,INT,1528099491.58433,235867,13.713945,3.429896,0.007136,10.289689,3.4202779999999997,3.4373519999999997,9,0,540,0,0.583348,0.583348,0.0,1
udp,192.168.100.148,43211,192.168.217.2,53,2,172,INT,1526963917.8564448,13731,2.4999599999999997,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.400006,0.400006,0.0,0
tcp,192.168.100.149,41607,192.168.100.3,22875,2,120,RST,1526949252.7117288,180538,0.0516,0.0516,0.0,0.0516,0.0516,0.0516,1,1,60,60,19.379845,0.0,0.0,1
tcp,192.168.100.150,1666.0,192.168.100.7,80.0,4,616,REQ,1528083445.0338151,124440,45.056194,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.066584,0.066584,0.0,1
udp,192.168.100.150,64523,192.168.100.7,80,5,300,INT,1528087325.1817381,212044,27.795483,1.109367,1.9214790000000002,4.4374660000000015,0.0,4.4374660000000015,5,0,300,0,0.14390799999999998,0.14390799999999998,0.0,1
tcp,192.168.100.149,30257.0,192.168.100.5,80.0,4,616,REQ,1528081352.873316,140211,27.344313,0.0,0.0,0.0,0.0,0.0,4,0,616,0,0.10971199999999999,0.10971199999999999,0.0,1
udp,192.168.100.46,3456.0,192.168.100.5,80.0,5570,5417953,CON,1528100776.158023,856,35.544914,4.432201,1.475447,35.457607,0.52854,4.992321,2781,2789,2643355,2774598,156.675018,78.21090699999998,78.435974,0
tcp,192.168.100.6,80.0,192.168.100.3,80.0,953,282088,CON,1528086407.760125,1166,39.963249,4.962635,0.010865000000000001,39.70107700000001,4.933982,4.969857,953,0,282088,0,23.821886,23.821886,0.0,0
udp,192.168.100.7,138,192.168.100.255,138,2,543,INT,1528102027.525542,262165,0.00020899999999999998,0.00020899999999999998,0.0,0.00020899999999999998,0.00020899999999999998,0.00020899999999999998,2,0,543,0,4784.688965,4784.688965,0.0,0
tcp,192.168.100.147,18780.0,192.168.100.5,80.0,4,522,RST,1528096986.561384,87095,8.375805,4.187901999999999,0.21111300000000002,8.375805,3.976789,4.3990160000000005,3,1,462,60,0.358175,0.238783,0.0,1
udp,192.168.100.148,8156.0,192.168.100.7,80.0,2,120,INT,1528086207.468363,75167,4.757066,4.757066,0.0,4.757066,4.757066,4.757066,2,0,120,0,0.21021399999999998,0.21021399999999998,0.0,1
udp,192.168.100.149,16489,192.168.100.3,80,9,540,INT,1528099491.584354,235897,13.713951000000002,3.429898,0.007098,10.289694,3.4202769999999996,3.4373480000000005,9,0,540,0,0.583348,0.583348,0.0,1
arp,192.168.100.3,0,192.168.100.1,0,6,360,CON,1526965761.659729,9,242.736374,0.0001,1.4000000000000001e-05,0.0003,9e-05,0.00011999999999999999,3,3,180,180,0.020597999999999998,0.008239,0.008239,0
tcp,192.168.100.147,40555.0,192.168.100.3,80.0,3,462,REQ,1528096169.372863,211250,11.767271000000001,2.446151,2.446151,4.892302,0.0,4.892302,3,0,462,0,0.169963,0.169963,0.0,1
